name,state,weather
Atemajac,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 101}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 66, 'high_temp': 100}, {'day': '6/2', 'low_temp': 65, 'high_temp': 101}, {'day': '6/3', 'low_temp': 63, 'high_temp': 101}, {'day': '6/4', 'low_temp': 62, 'high_temp': 101}, {'day': '6/5', 'low_temp': 64, 'high_temp': 100}, {'day': '6/6', 'low_temp': 66, 'high_temp': 102}, {'day': '6/7', 'low_temp': 66, 'high_temp': 100}, {'day': '6/8', 'low_temp': 65, 'high_temp': 97}]"
Arroyo Seco de Enmedio,Zacatecas,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 93}, {'day': '5/31', 'low_temp': 59, 'high_temp': 93}, {'day': '6/1', 'low_temp': 59, 'high_temp': 93}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 56, 'high_temp': 92}, {'day': '6/4', 'low_temp': 56, 'high_temp': 92}, {'day': '6/5', 'low_temp': 58, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 90}, {'day': '6/7', 'low_temp': 59, 'high_temp': 88}, {'day': '6/8', 'low_temp': 58, 'high_temp': 85}]"
Arroyo Seco de Arriba,Zacatecas,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 93}, {'day': '5/31', 'low_temp': 59, 'high_temp': 93}, {'day': '6/1', 'low_temp': 59, 'high_temp': 93}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 56, 'high_temp': 92}, {'day': '6/4', 'low_temp': 56, 'high_temp': 92}, {'day': '6/5', 'low_temp': 58, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 90}, {'day': '6/7', 'low_temp': 59, 'high_temp': 88}, {'day': '6/8', 'low_temp': 58, 'high_temp': 85}]"
Arroyo Seco de Abajo,Zacatecas,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 93}, {'day': '5/31', 'low_temp': 59, 'high_temp': 93}, {'day': '6/1', 'low_temp': 59, 'high_temp': 93}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 56, 'high_temp': 92}, {'day': '6/4', 'low_temp': 56, 'high_temp': 92}, {'day': '6/5', 'low_temp': 58, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 90}, {'day': '6/7', 'low_temp': 59, 'high_temp': 88}, {'day': '6/8', 'low_temp': 58, 'high_temp': 85}]"
Arroyo Hondo,Zacatecas,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 90}, {'day': '5/31', 'low_temp': 57, 'high_temp': 91}, {'day': '6/1', 'low_temp': 56, 'high_temp': 90}, {'day': '6/2', 'low_temp': 57, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 90}, {'day': '6/4', 'low_temp': 56, 'high_temp': 87}, {'day': '6/5', 'low_temp': 54, 'high_temp': 89}, {'day': '6/6', 'low_temp': 57, 'high_temp': 87}, {'day': '6/7', 'low_temp': 57, 'high_temp': 86}, {'day': '6/8', 'low_temp': 56, 'high_temp': 83}]"
Arellanos,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 99}, {'day': '5/31', 'low_temp': 65, 'high_temp': 98}, {'day': '6/1', 'low_temp': 65, 'high_temp': 97}, {'day': '6/2', 'low_temp': 62, 'high_temp': 98}, {'day': '6/3', 'low_temp': 61, 'high_temp': 98}, {'day': '6/4', 'low_temp': 60, 'high_temp': 97}, {'day': '6/5', 'low_temp': 62, 'high_temp': 98}, {'day': '6/6', 'low_temp': 64, 'high_temp': 97}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
Apulco,Zacatecas,"[{'day': '5/30', 'low_temp': 65, 'high_temp': 96}, {'day': '5/31', 'low_temp': 66, 'high_temp': 97}, {'day': '6/1', 'low_temp': 65, 'high_temp': 97}, {'day': '6/2', 'low_temp': 64, 'high_temp': 96}, {'day': '6/3', 'low_temp': 64, 'high_temp': 96}, {'day': '6/4', 'low_temp': 60, 'high_temp': 96}, {'day': '6/5', 'low_temp': 61, 'high_temp': 95}, {'day': '6/6', 'low_temp': 63, 'high_temp': 94}, {'day': '6/7', 'low_temp': 63, 'high_temp': 93}, {'day': '6/8', 'low_temp': 62, 'high_temp': 89}]"
Apozol,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 101}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 66, 'high_temp': 100}, {'day': '6/2', 'low_temp': 65, 'high_temp': 101}, {'day': '6/3', 'low_temp': 63, 'high_temp': 101}, {'day': '6/4', 'low_temp': 62, 'high_temp': 101}, {'day': '6/5', 'low_temp': 64, 'high_temp': 100}, {'day': '6/6', 'low_temp': 66, 'high_temp': 102}, {'day': '6/7', 'low_temp': 66, 'high_temp': 100}, {'day': '6/8', 'low_temp': 65, 'high_temp': 97}]"
Apizolaya,Zacatecas,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 94}, {'day': '5/31', 'low_temp': 73, 'high_temp': 95}, {'day': '6/1', 'low_temp': 72, 'high_temp': 96}, {'day': '6/2', 'low_temp': 72, 'high_temp': 95}, {'day': '6/3', 'low_temp': 70, 'high_temp': 95}, {'day': '6/4', 'low_temp': 68, 'high_temp': 94}, {'day': '6/5', 'low_temp': 67, 'high_temp': 93}, {'day': '6/6', 'low_temp': 68, 'high_temp': 87}, {'day': '6/7', 'low_temp': 67, 'high_temp': 84}, {'day': '6/8', 'low_temp': 66, 'high_temp': 81}]"
Apaseo,Zacatecas,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 96}, {'day': '5/31', 'low_temp': 70, 'high_temp': 97}, {'day': '6/1', 'low_temp': 73, 'high_temp': 98}, {'day': '6/2', 'low_temp': 72, 'high_temp': 98}, {'day': '6/3', 'low_temp': 73, 'high_temp': 97}, {'day': '6/4', 'low_temp': 69, 'high_temp': 96}, {'day': '6/5', 'low_temp': 68, 'high_temp': 95}, {'day': '6/6', 'low_temp': 69, 'high_temp': 91}, {'day': '6/7', 'low_temp': 66, 'high_temp': 88}, {'day': '6/8', 'low_temp': 66, 'high_temp': 86}]"
Anáhuac,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 86}, {'day': '5/31', 'low_temp': 63, 'high_temp': 88}, {'day': '6/1', 'low_temp': 63, 'high_temp': 89}, {'day': '6/2', 'low_temp': 60, 'high_temp': 87}, {'day': '6/3', 'low_temp': 56, 'high_temp': 86}, {'day': '6/4', 'low_temp': 55, 'high_temp': 84}, {'day': '6/5', 'low_temp': 58, 'high_temp': 85}, {'day': '6/6', 'low_temp': 61, 'high_temp': 82}, {'day': '6/7', 'low_temp': 60, 'high_temp': 79}, {'day': '6/8', 'low_temp': 59, 'high_temp': 77}]"
Amoxóchitl,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 101}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 66, 'high_temp': 100}, {'day': '6/2', 'low_temp': 65, 'high_temp': 101}, {'day': '6/3', 'low_temp': 63, 'high_temp': 101}, {'day': '6/4', 'low_temp': 62, 'high_temp': 101}, {'day': '6/5', 'low_temp': 64, 'high_temp': 100}, {'day': '6/6', 'low_temp': 66, 'high_temp': 102}, {'day': '6/7', 'low_temp': 66, 'high_temp': 100}, {'day': '6/8', 'low_temp': 65, 'high_temp': 97}]"
Ameca el Viejo,Zacatecas,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 86}, {'day': '5/31', 'low_temp': 58, 'high_temp': 87}, {'day': '6/1', 'low_temp': 58, 'high_temp': 87}, {'day': '6/2', 'low_temp': 57, 'high_temp': 87}, {'day': '6/3', 'low_temp': 55, 'high_temp': 88}, {'day': '6/4', 'low_temp': 57, 'high_temp': 87}, {'day': '6/5', 'low_temp': 59, 'high_temp': 86}, {'day': '6/6', 'low_temp': 58, 'high_temp': 81}, {'day': '6/7', 'low_temp': 55, 'high_temp': 79}, {'day': '6/8', 'low_temp': 56, 'high_temp': 76}]"
Ameca,Zacatecas,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 86}, {'day': '5/31', 'low_temp': 58, 'high_temp': 87}, {'day': '6/1', 'low_temp': 58, 'high_temp': 87}, {'day': '6/2', 'low_temp': 57, 'high_temp': 87}, {'day': '6/3', 'low_temp': 55, 'high_temp': 88}, {'day': '6/4', 'low_temp': 57, 'high_temp': 87}, {'day': '6/5', 'low_temp': 59, 'high_temp': 86}, {'day': '6/6', 'low_temp': 58, 'high_temp': 81}, {'day': '6/7', 'low_temp': 55, 'high_temp': 79}, {'day': '6/8', 'low_temp': 56, 'high_temp': 76}]"
Álvaro Obregón,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 94}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 60, 'high_temp': 89}, {'day': '6/2', 'low_temp': 58, 'high_temp': 88}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 56, 'high_temp': 87}, {'day': '6/6', 'low_temp': 61, 'high_temp': 83}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 58, 'high_temp': 78}]"
Altamira,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 82}, {'day': '5/31', 'low_temp': 59, 'high_temp': 82}, {'day': '6/1', 'low_temp': 60, 'high_temp': 81}, {'day': '6/2', 'low_temp': 59, 'high_temp': 81}, {'day': '6/3', 'low_temp': 58, 'high_temp': 82}, {'day': '6/4', 'low_temp': 57, 'high_temp': 83}, {'day': '6/5', 'low_temp': 59, 'high_temp': 81}, {'day': '6/6', 'low_temp': 58, 'high_temp': 82}, {'day': '6/7', 'low_temp': 56, 'high_temp': 80}, {'day': '6/8', 'low_temp': 55, 'high_temp': 77}]"
Alfonso Medina,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 89}, {'day': '5/31', 'low_temp': 64, 'high_temp': 90}, {'day': '6/1', 'low_temp': 66, 'high_temp': 90}, {'day': '6/2', 'low_temp': 65, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 91}, {'day': '6/4', 'low_temp': 64, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 88}, {'day': '6/6', 'low_temp': 64, 'high_temp': 83}, {'day': '6/7', 'low_temp': 62, 'high_temp': 81}, {'day': '6/8', 'low_temp': 61, 'high_temp': 78}]"
Alfonso Medina,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 89}, {'day': '5/31', 'low_temp': 64, 'high_temp': 90}, {'day': '6/1', 'low_temp': 66, 'high_temp': 90}, {'day': '6/2', 'low_temp': 65, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 91}, {'day': '6/4', 'low_temp': 64, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 88}, {'day': '6/6', 'low_temp': 64, 'high_temp': 83}, {'day': '6/7', 'low_temp': 62, 'high_temp': 81}, {'day': '6/8', 'low_temp': 61, 'high_temp': 78}]"
Aldea de Codornices,Zacatecas,"[{'day': '5/30', 'low_temp': 65, 'high_temp': 97}, {'day': '5/31', 'low_temp': 66, 'high_temp': 95}, {'day': '6/1', 'low_temp': 68, 'high_temp': 95}, {'day': '6/2', 'low_temp': 66, 'high_temp': 92}, {'day': '6/3', 'low_temp': 65, 'high_temp': 94}, {'day': '6/4', 'low_temp': 66, 'high_temp': 95}, {'day': '6/5', 'low_temp': 65, 'high_temp': 93}, {'day': '6/6', 'low_temp': 63, 'high_temp': 89}, {'day': '6/7', 'low_temp': 61, 'high_temp': 88}, {'day': '6/8', 'low_temp': 60, 'high_temp': 85}]"
Anastasio V. Hinojosa,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 66, 'high_temp': 93}, {'day': '6/2', 'low_temp': 64, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 92}, {'day': '6/4', 'low_temp': 63, 'high_temp': 94}, {'day': '6/5', 'low_temp': 64, 'high_temp': 91}, {'day': '6/6', 'low_temp': 62, 'high_temp': 88}, {'day': '6/7', 'low_temp': 60, 'high_temp': 86}, {'day': '6/8', 'low_temp': 59, 'high_temp': 84}]"
Alameda Juárez,Zacatecas,"[{'day': '5/30', 'low_temp': 65, 'high_temp': 98}, {'day': '5/31', 'low_temp': 66, 'high_temp': 97}, {'day': '6/1', 'low_temp': 65, 'high_temp': 98}, {'day': '6/2', 'low_temp': 65, 'high_temp': 98}, {'day': '6/3', 'low_temp': 63, 'high_temp': 97}, {'day': '6/4', 'low_temp': 62, 'high_temp': 98}, {'day': '6/5', 'low_temp': 63, 'high_temp': 97}, {'day': '6/6', 'low_temp': 64, 'high_temp': 95}, {'day': '6/7', 'low_temp': 62, 'high_temp': 92}, {'day': '6/8', 'low_temp': 63, 'high_temp': 90}]"
Ahijaderos,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 88}, {'day': '5/31', 'low_temp': 58, 'high_temp': 90}, {'day': '6/1', 'low_temp': 58, 'high_temp': 89}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 59, 'high_temp': 87}, {'day': '6/4', 'low_temp': 56, 'high_temp': 86}, {'day': '6/5', 'low_temp': 58, 'high_temp': 89}, {'day': '6/6', 'low_temp': 57, 'high_temp': 85}, {'day': '6/7', 'low_temp': 57, 'high_temp': 83}, {'day': '6/8', 'low_temp': 56, 'high_temp': 81}]"
Aguacate de Arriba,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 84}, {'day': '5/31', 'low_temp': 61, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 83}, {'day': '6/2', 'low_temp': 61, 'high_temp': 82}, {'day': '6/3', 'low_temp': 59, 'high_temp': 83}, {'day': '6/4', 'low_temp': 61, 'high_temp': 82}, {'day': '6/5', 'low_temp': 62, 'high_temp': 84}, {'day': '6/6', 'low_temp': 59, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 86}, {'day': '6/8', 'low_temp': 58, 'high_temp': 82}]"
Alfredo V. Bonfil,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 94}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 60, 'high_temp': 89}, {'day': '6/2', 'low_temp': 58, 'high_temp': 88}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 56, 'high_temp': 87}, {'day': '6/6', 'low_temp': 61, 'high_temp': 83}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 58, 'high_temp': 78}]"
Aguacate de Abajo,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 84}, {'day': '5/31', 'low_temp': 61, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 83}, {'day': '6/2', 'low_temp': 61, 'high_temp': 82}, {'day': '6/3', 'low_temp': 59, 'high_temp': 83}, {'day': '6/4', 'low_temp': 61, 'high_temp': 82}, {'day': '6/5', 'low_temp': 62, 'high_temp': 84}, {'day': '6/6', 'low_temp': 59, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 86}, {'day': '6/8', 'low_temp': 58, 'high_temp': 82}]"
Agua Zarca,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 90}, {'day': '5/31', 'low_temp': 60, 'high_temp': 92}, {'day': '6/1', 'low_temp': 62, 'high_temp': 92}, {'day': '6/2', 'low_temp': 61, 'high_temp': 92}, {'day': '6/3', 'low_temp': 60, 'high_temp': 93}, {'day': '6/4', 'low_temp': 60, 'high_temp': 92}, {'day': '6/5', 'low_temp': 57, 'high_temp': 91}, {'day': '6/6', 'low_temp': 62, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 59, 'high_temp': 82}]"
Agua Nueva,Zacatecas,"[{'day': '5/30', 'low_temp': 65, 'high_temp': 97}, {'day': '5/31', 'low_temp': 66, 'high_temp': 95}, {'day': '6/1', 'low_temp': 68, 'high_temp': 95}, {'day': '6/2', 'low_temp': 66, 'high_temp': 92}, {'day': '6/3', 'low_temp': 65, 'high_temp': 94}, {'day': '6/4', 'low_temp': 66, 'high_temp': 95}, {'day': '6/5', 'low_temp': 65, 'high_temp': 93}, {'day': '6/6', 'low_temp': 63, 'high_temp': 89}, {'day': '6/7', 'low_temp': 61, 'high_temp': 88}, {'day': '6/8', 'low_temp': 60, 'high_temp': 85}]"
Agua Gordita,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 91}, {'day': '5/31', 'low_temp': 62, 'high_temp': 91}, {'day': '6/1', 'low_temp': 62, 'high_temp': 91}, {'day': '6/2', 'low_temp': 60, 'high_temp': 90}, {'day': '6/3', 'low_temp': 59, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 60, 'high_temp': 88}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 86}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Agua Gorda de los Patos,Zacatecas,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 90}, {'day': '5/31', 'low_temp': 57, 'high_temp': 91}, {'day': '6/1', 'low_temp': 56, 'high_temp': 90}, {'day': '6/2', 'low_temp': 57, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 90}, {'day': '6/4', 'low_temp': 56, 'high_temp': 87}, {'day': '6/5', 'low_temp': 54, 'high_temp': 89}, {'day': '6/6', 'low_temp': 57, 'high_temp': 87}, {'day': '6/7', 'low_temp': 57, 'high_temp': 86}, {'day': '6/8', 'low_temp': 56, 'high_temp': 83}]"
Agua Gorda,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 91}, {'day': '5/31', 'low_temp': 62, 'high_temp': 91}, {'day': '6/1', 'low_temp': 62, 'high_temp': 91}, {'day': '6/2', 'low_temp': 60, 'high_temp': 90}, {'day': '6/3', 'low_temp': 59, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 60, 'high_temp': 88}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 86}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Agua de la Vieja,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 94}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 60, 'high_temp': 89}, {'day': '6/2', 'low_temp': 58, 'high_temp': 88}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 56, 'high_temp': 87}, {'day': '6/6', 'low_temp': 61, 'high_temp': 83}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 58, 'high_temp': 78}]"
Agua Blanca,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 99}, {'day': '5/31', 'low_temp': 65, 'high_temp': 98}, {'day': '6/1', 'low_temp': 65, 'high_temp': 97}, {'day': '6/2', 'low_temp': 62, 'high_temp': 98}, {'day': '6/3', 'low_temp': 61, 'high_temp': 98}, {'day': '6/4', 'low_temp': 60, 'high_temp': 97}, {'day': '6/5', 'low_temp': 62, 'high_temp': 98}, {'day': '6/6', 'low_temp': 64, 'high_temp': 97}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
Adjuntas del Refugio,Zacatecas,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 89}, {'day': '5/31', 'low_temp': 59, 'high_temp': 88}, {'day': '6/1', 'low_temp': 58, 'high_temp': 88}, {'day': '6/2', 'low_temp': 57, 'high_temp': 87}, {'day': '6/3', 'low_temp': 55, 'high_temp': 87}, {'day': '6/4', 'low_temp': 56, 'high_temp': 87}, {'day': '6/5', 'low_temp': 59, 'high_temp': 86}, {'day': '6/6', 'low_temp': 57, 'high_temp': 84}, {'day': '6/7', 'low_temp': 56, 'high_temp': 82}, {'day': '6/8', 'low_temp': 55, 'high_temp': 80}]"
Adjuntas del Refugio,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 93}, {'day': '5/31', 'low_temp': 60, 'high_temp': 93}, {'day': '6/1', 'low_temp': 59, 'high_temp': 92}, {'day': '6/2', 'low_temp': 58, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 92}, {'day': '6/4', 'low_temp': 57, 'high_temp': 92}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 89}, {'day': '6/7', 'low_temp': 59, 'high_temp': 88}, {'day': '6/8', 'low_temp': 58, 'high_temp': 85}]"
Adjuntas del Peñasco,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 90}, {'day': '5/31', 'low_temp': 59, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 59, 'high_temp': 91}, {'day': '6/5', 'low_temp': 60, 'high_temp': 90}, {'day': '6/6', 'low_temp': 60, 'high_temp': 83}, {'day': '6/7', 'low_temp': 59, 'high_temp': 82}, {'day': '6/8', 'low_temp': 58, 'high_temp': 80}]"
Acatita de Ameca,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 95}, {'day': '5/31', 'low_temp': 62, 'high_temp': 95}, {'day': '6/1', 'low_temp': 63, 'high_temp': 96}, {'day': '6/2', 'low_temp': 61, 'high_temp': 95}, {'day': '6/3', 'low_temp': 59, 'high_temp': 95}, {'day': '6/4', 'low_temp': 61, 'high_temp': 94}, {'day': '6/5', 'low_temp': 63, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 59, 'high_temp': 87}, {'day': '6/8', 'low_temp': 60, 'high_temp': 85}]"
San José de Gracia,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 93}, {'day': '6/1', 'low_temp': 61, 'high_temp': 94}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 93}, {'day': '6/4', 'low_temp': 58, 'high_temp': 91}, {'day': '6/5', 'low_temp': 59, 'high_temp': 93}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
San Francisco de los Romo,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 93}, {'day': '6/1', 'low_temp': 61, 'high_temp': 94}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 93}, {'day': '6/4', 'low_temp': 58, 'high_temp': 91}, {'day': '6/5', 'low_temp': 59, 'high_temp': 93}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Rincón de Romos,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 93}, {'day': '6/1', 'low_temp': 61, 'high_temp': 94}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 93}, {'day': '6/4', 'low_temp': 58, 'high_temp': 91}, {'day': '6/5', 'low_temp': 59, 'high_temp': 93}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Pocitos,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 65, 'high_temp': 94}, {'day': '6/2', 'low_temp': 63, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 93}, {'day': '6/4', 'low_temp': 62, 'high_temp': 92}, {'day': '6/5', 'low_temp': 61, 'high_temp': 93}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 90}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Palo Alto,Aguascalientes,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 91}, {'day': '5/31', 'low_temp': 62, 'high_temp': 91}, {'day': '6/1', 'low_temp': 62, 'high_temp': 91}, {'day': '6/2', 'low_temp': 60, 'high_temp': 90}, {'day': '6/3', 'low_temp': 59, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 60, 'high_temp': 88}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 86}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Pabellón de Arteaga,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 93}, {'day': '6/1', 'low_temp': 61, 'high_temp': 94}, {'day': '6/2', 'low_temp': 58, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 93}, {'day': '6/4', 'low_temp': 58, 'high_temp': 91}, {'day': '6/5', 'low_temp': 59, 'high_temp': 93}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Ojocaliente,Aguascalientes,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 84}, {'day': '5/31', 'low_temp': 61, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 83}, {'day': '6/2', 'low_temp': 61, 'high_temp': 82}, {'day': '6/3', 'low_temp': 59, 'high_temp': 83}, {'day': '6/4', 'low_temp': 61, 'high_temp': 82}, {'day': '6/5', 'low_temp': 62, 'high_temp': 84}, {'day': '6/6', 'low_temp': 59, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 86}, {'day': '6/8', 'low_temp': 58, 'high_temp': 82}]"
